row_id,step,type,branch,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,unusuallogin,acct_type,time_of_day,day_of_week,actual_fraud,predicted_fraud,fraud_probability
6660,3,CASH_IN,Colombia,108616.0,2983093.85,3091709.85,2124864.17,1748436.14,13,Savings,Morning,4.0,0,0,0.000281
6661,3,CASH_IN,Brasil,57234.15,3210097.59,3267331.74,76120.27,18886.12,6,Savings,Morning,5.0,0,0,6.1e-05
6662,3,CASH_IN,Australia,57955.32,3267331.74,3325287.05,75105.0,6349066.6,3,Savings,Afternoon,7.0,0,0,0.000517
6663,3,CASH_IN,Australia,4362.02,3325287.05,3329649.08,18783.58,14421.56,19,Savings,Morning,6.0,0,0,0.000625
6664,3,CASH_IN,Malasia,256782.92,3329649.08,3586432.0,7075716.53,6818933.6,6,Savings,Morning,6.0,0,0,0.000228
6665,3,CASH_IN,China,422671.35,3586432.0,4009103.34,10400000.0,9989133.64,18,Savings,Night,1.0,0,0,0.000538
6666,3,CASH_IN,China,58930.33,4358882.39,4417812.72,60738.03,1807.7,12,Savings,Morning,3.0,0,0,8.2e-05
6667,3,CASH_IN,Reino Unido,79311.12,4471406.95,4550718.07,6492164.85,6235766.54,16,Savings,Night,5.0,0,0,0.000195
6668,3,CASH_IN,Guatemala,204766.89,4550718.07,4755484.96,224060.15,19293.26,16,Savings,Afternoon,6.0,0,0,2.6e-05
6669,3,CASH_IN,Australia,28105.73,4755484.96,4783590.69,41812.84,13707.11,2,Savings,Afternoon,2.0,0,0,0.000929
6670,3,CASH_IN,Filipinas,98566.11,4783590.69,4882156.79,375616.62,66548.75,14,Savings,Morning,5.0,0,0,4.5e-05
6671,3,CASH_IN,Malasia,32906.54,4882156.79,4915063.33,41535.55,8629.02,6,Savings,Night,4.0,0,0,0.000736
6672,3,CASH_IN,Australia,194926.14,4915063.33,5109989.47,291562.7,96636.56,19,Savings,Night,3.0,0,0,0.00011
6673,3,CASH_IN,China,326468.84,5109989.47,5436458.31,3822931.57,2943614.6,6,Savings,Afternoon,5.0,0,0,0.000231
6674,3,CASH_IN,Austria,92558.28,5436458.31,5529016.59,523336.57,331525.89,18,Savings,Afternoon,7.0,0,0,5.1e-05
6675,3,CASH_IN,Lituania,327117.43,5529016.59,5856134.02,1303905.43,930271.58,6,Savings,Morning,6.0,0,0,0.000202
6676,3,CASH_IN,Bielorrusia,267812.03,5884578.8,6152390.83,2016248.17,1748436.14,16,Savings,Night,1.0,0,0,0.000358
6677,3,CASH_IN,China,381371.28,6152390.83,6533762.11,1303188.93,921817.65,15,Savings,Afternoon,2.0,0,0,0.000203
6678,3,CASH_IN,Tanzania,140164.86,6533762.11,6673926.97,687379.98,547215.12,8,Savings,Night,4.0,0,0,0.000503
6679,3,CASH_IN,Noruega,342249.43,21634.26,363883.69,792325.38,50942.42,20,Savings,Night,2.0,0,0,9e-06
6680,3,CASH_IN,Francia,323385.62,363883.69,687269.31,16300000.0,15900000.0,4,Savings,Night,5.0,0,0,0.000964
6681,3,CASH_IN,Italia,133240.9,1151793.94,1285034.84,9804055.57,9670814.67,10,Savings,Morning,5.0,0,0,0.000314
6682,3,CASH_IN,Francia,344106.28,1285034.84,1629141.12,3496462.74,2943614.6,15,Savings,Morning,7.0,0,0,0.000135
6683,3,CASH_IN,Italia,279322.88,1629141.12,1908464.0,6071458.76,5792135.89,5,Savings,Morning,6.0,0,0,0.000247
6684,3,CASH_IN,China,201744.79,2642136.11,2843880.9,2160866.07,1982491.06,6,Savings,Morning,3.0,0,0,0.00033
6685,3,CASH_IN,China,1252.3,2843880.9,2845133.2,145455.99,144203.7,7,Savings,Night,4.0,0,0,0.000656
6686,3,CASH_IN,Australia,241498.78,2869819.84,3111318.61,3032017.16,2560556.45,8,Savings,Morning,6.0,0,0,0.000301
6687,3,CASH_IN,Nueva Zelanda,399133.53,3111318.61,3510452.14,450075.95,50942.42,5,Savings,Night,2.0,0,0,0.000118
6688,3,CASH_IN,Australia,99252.4,3510452.14,3609704.54,430778.28,331525.89,1,Savings,Night,5.0,0,0,0.000144
6689,3,CASH_IN,Filipinas,46505.13,3783071.29,3829576.42,224705.73,178200.6,12,Savings,Afternoon,3.0,0,0,0.000119
6690,3,CASH_IN,China,344337.25,4059538.35,4403875.6,18100000.0,17800000.0,15,Savings,Night,7.0,0,0,0.00055
6691,3,CASH_IN,Australia,54663.15,4485750.16,4540413.31,471244.99,416581.85,4,Savings,Afternoon,6.0,0,0,0.00012
6692,3,CASH_IN,Indonesia,23641.67,4574085.49,4597727.16,308871.37,285229.7,20,Savings,Afternoon,2.0,0,0,0.000149
6693,3,CASH_IN,Indonesia,99657.13,4597727.16,4697384.29,11300000.0,11200000.0,12,Savings,Afternoon,3.0,0,0,0.000318
6694,3,CASH_IN,Camboya,79516.07,4697384.29,4697384.29,4697384.29,6349066.6,9,Savings,Afternoon,4.0,0,0,0.00033
6695,3,CASH_IN,Filipinas,210501.76,4697384.29,4907886.05,277050.51,66548.75,8,Savings,Afternoon,5.0,0,0,6.4e-05
6696,3,CASH_IN,Corea del Sur,235189.62,4930494.53,5165684.15,4685929.87,4450740.26,10,Savings,Night,2.0,0,0,0.000704
6697,3,CASH_IN,China,162183.14,5165684.15,5327867.28,1540753.5,1378570.36,16,Savings,Afternoon,5.0,0,0,9.8e-05
6698,3,CASH_IN,Australia,177087.19,5963237.56,6140324.75,6412853.73,6235766.54,5,Savings,Afternoon,3.0,0,0,0.000312
6699,3,CASH_IN,Australia,208741.85,6140324.75,6349066.6,3152356.46,2943614.6,8,Savings,Afternoon,5.0,0,0,0.000174
6700,3,CASH_IN,China,133270.9,4140.0,137410.9,67722.17,13707.11,17,Savings,Night,1.0,0,0,8e-06
6701,5,CASH_IN,Mexico,260004.65,1250058.17,1510062.82,7801173.17,7129559.36,18,Savings,Night,2.0,0,0,0.000284
6702,5,CASH_IN,Brasil,122539.12,1510062.82,1632601.94,180809.0,46515.29,4,Savings,Night,5.0,0,0,6.5e-05
6703,5,CASH_IN,Cuba,673111.47,2446854.94,3119966.4,1628181.42,876481.82,15,Savings,Night,5.0,0,0,0.000255
6704,5,CASH_IN,Argentina,298431.03,3119966.4,3418397.43,5521401.49,4670978.14,2,Savings,Night,7.0,0,0,0.000358
6705,5,CASH_IN,Nicaragua,39058.08,3418397.43,3457455.51,105279.81,66221.72,6,Savings,Afternoon,6.0,0,0,2.7e-05
6706,5,CASH_IN,Guatemala,63737.25,4141645.77,4205383.02,173516.34,109779.08,5,Savings,Afternoon,3.0,0,0,9.3e-05
6707,5,CASH_IN,Brasil,84014.41,4205383.02,4289397.43,18300000.0,16400000.0,11,Savings,Afternoon,4.0,0,0,0.000257
6708,5,CASH_IN,Cuba,334503.92,4467438.3,4801942.23,10500000.0,9827546.97,8,Savings,Night,6.0,0,0,0.000494
6709,5,CASH_IN,Honduras,75978.27,4801942.23,4877920.49,98446.83,22468.56,13,Savings,Afternoon,2.0,0,0,5.8e-05
6710,5,CASH_IN,Mexico,396286.33,4877920.49,5274206.82,7490080.0,6661385.87,6,Savings,Morning,5.0,0,0,0.000141
6711,5,CASH_IN,Brasil,83707.76,5357121.18,5440828.93,166613.07,82905.31,18,Savings,Afternoon,3.0,0,0,4.5e-05
6712,5,CASH_IN,Republica Dominicana,76579.67,5458260.36,5534840.03,531883.0,181733.94,13,Savings,Morning,7.0,0,0,3.1e-05
6713,5,CASH_IN,Brasil,158367.85,5777375.74,5935743.59,448276.17,289908.33,8,Savings,Night,2.0,0,0,0.000145
6714,5,CASH_IN,Brasil,81886.69,5935743.59,6017630.28,109421.19,27534.5,8,Savings,Morning,3.0,0,0,8e-05
6715,5,CASH_IN,Cuba,176095.63,6017630.28,6193725.92,1623962.37,944225.12,10,Savings,Morning,4.0,0,0,0.000412
6716,5,CASH_IN,El Salvador,258127.75,6193725.92,6451853.66,5515949.57,4313939.72,19,Savings,Night,5.0,0,0,0.000213
6717,5,CASH_IN,Nicaragua,281300.4,6830720.52,7112020.91,18200000.0,16400000.0,18,Savings,Morning,2.0,0,0,0.000268
6718,5,CASH_IN,Barbados,16427.61,7112020.91,7128448.52,78422.43,61994.82,16,Savings,Morning,5.0,0,0,8.5e-05
6719,5,CASH_IN,Mexico,644028.87,7285749.57,7929778.44,5222970.47,4670978.14,1,Savings,Afternoon,3.0,0,0,0.000604
6720,5,CASH_IN,Mexico,375306.09,7929778.44,8305084.52,6894729.18,6161537.75,10,Savings,Morning,5.0,0,0,0.000144
6721,5,CASH_IN,Mexico,44538.32,8305084.52,8349622.85,93380.65,48842.33,2,Savings,Morning,7.0,0,0,0.00011
6722,5,CASH_IN,Brasil,119336.24,8349622.85,8468959.09,148278.19,28941.95,14,Savings,Night,6.0,0,0,5.4e-05
6723,5,CASH_IN,Venezuela,255710.36,8468959.09,8724669.46,17900000.0,16400000.0,18,Savings,Morning,6.0,0,0,1e-04
6724,5,CASH_IN,Republica Dominicana,231917.45,8819257.56,9051175.0,9115414.77,8743280.64,2,Savings,Night,2.0,0,0,0.000421
6725,5,CASH_IN,Mexico,257208.23,9184615.73,9441823.96,423950.88,166742.65,9,Savings,Afternoon,5.0,0,0,4.4e-05
6726,5,CASH_IN,Honduras,74948.39,9462161.1,9537109.49,13400000.0,13000000.0,4,Savings,Night,2.0,0,0,0.000495
6727,5,CASH_IN,Trinidad y Tobago,243756.18,9537109.49,9780865.67,4878954.97,4313939.72,15,Savings,Night,5.0,0,0,0.000167
6728,5,CASH_IN,Trinidad y Tobago,21391.13,9780865.67,9802256.8,1796138.08,1589065.96,17,Savings,Afternoon,4.0,0,0,0.000248
6729,5,CASH_IN,Republica Dominicana,31416.69,9802256.8,9833673.49,6963508.84,6932092.15,14,Savings,Afternoon,3.0,0,0,0.00026
6730,5,CASH_IN,Colombia,123951.78,9833673.49,9957625.27,141505.0,3416.33,8,Savings,Afternoon,5.0,0,0,5.7e-05
6731,5,CASH_IN,Mexico,67056.65,9957625.27,10000000.0,271710.52,204653.87,7,Savings,Afternoon,7.0,0,0,2.5e-05
6732,5,CASH_IN,Mexico,29351.64,10000000.0,10100000.0,99535.4,19647.88,20,Savings,Afternoon,6.0,0,0,4.9e-05
6733,5,CASH_IN,Mexico,58431.85,10100000.0,10100000.0,3842816.0,3678302.15,16,Savings,Afternoon,1.0,0,0,0.000118
6734,5,CASH_IN,Brasil,17101.74,10300000.0,10300000.0,84261.95,60314.73,2,Savings,Night,3.0,0,0,0.001506
6735,5,CASH_IN,El Salvador,24248.86,10300000.0,10400000.0,2748383.99,2808555.73,20,Savings,Night,4.0,0,0,0.00106
6736,5,CASH_IN,Brasil,12163.38,10900000.0,11000000.0,10200000.0,9827546.97,18,Savings,Morning,6.0,0,0,0.00024
6737,5,CASH_IN,China,130078.54,11700000.0,11800000.0,10100000.0,9827546.97,19,Savings,Night,3.0,0,0,0.000448
6738,5,CASH_IN,Myanmar (Birmania),125558.59,11800000.0,11900000.0,1063443.49,652290.45,4,Savings,Afternoon,5.0,0,0,5.9e-05
6739,5,CASH_IN,Turquia,357885.34,11900000.0,12300000.0,6519423.1,6161537.75,8,Savings,Afternoon,7.0,0,0,6.5e-05
6740,5,CASH_IN,Indonesia,281196.15,12300000.0,12500000.0,13300000.0,13000000.0,10,Savings,Morning,6.0,0,0,0.000227
6741,5,CASH_IN,India,59784.87,12500000.0,12600000.0,107613.0,23122.31,3,Savings,Night,6.0,0,0,0.000158
6742,5,CASH_IN,Indonesia,181240.21,12600000.0,12800000.0,5384343.15,5203102.94,1,Savings,Night,1.0,0,0,0.000292
6743,5,CASH_IN,China,140216.68,12800000.0,12900000.0,8883497.32,8743280.64,2,Savings,Night,2.0,0,0,0.000492
6744,5,CASH_IN,Myanmar (Birmania),185257.33,862146.7,1047404.03,5339957.55,5154700.22,10,Savings,Morning,6.0,0,0,6.6e-05
6745,5,CASH_IN,Indonesia,119072.9,1298295.98,1417368.88,1487676.44,1423811.37,5,Savings,Night,5.0,0,0,0.000252
6746,5,CASH_IN,Vietnam,101055.18,1417368.88,1518424.06,4397452.99,4296397.8,6,Savings,Afternoon,4.0,0,0,0.000177
6747,5,CASH_IN,China,128336.28,1518424.06,1646760.35,147338.0,19001.72,7,Savings,Night,3.0,0,0,0.000105
6748,5,CASH_IN,China,281593.55,2085292.46,2366886.01,2772312.14,2490718.59,6,Savings,Morning,6.0,0,0,0.000179
6749,5,CASH_IN,Australia,145475.51,2366886.01,2512361.52,263109.52,117634.01,10,Savings,Night,6.0,0,0,8.4e-05
6750,5,CASH_IN,Singapur,380950.81,2512361.52,2893312.33,4635198.78,4313939.72,19,Savings,Morning,1.0,0,0,0.000167
6751,5,CASH_IN,Indonesia,566903.96,2893312.33,3460216.29,1473468.42,906564.46,10,Savings,Night,2.0,0,0,0.000604
6752,5,CASH_IN,Filipinas,201464.96,3460216.29,3661681.26,500147.76,298682.8,16,Savings,Morning,3.0,0,0,0.000117
6753,5,CASH_IN,Tailandia,16593.82,3661681.26,3678275.07,32092.07,15498.25,16,Savings,Afternoon,4.0,0,0,0.000465
6754,5,CASH_IN,Australia,185680.98,3756863.21,3942544.19,1774746.94,1589065.96,5,Savings,Morning,6.0,0,0,0.000129
6755,5,CASH_IN,Irak,122744.28,4009561.32,4132305.6,207106.34,84362.06,11,Savings,Morning,5.0,0,0,3.6e-05
6756,5,CASH_IN,China,414729.24,4132305.6,4547034.84,2109808.94,1695079.69,3,Savings,Morning,4.0,0,0,0.000793
6757,5,CASH_IN,Nueva Zelanda,328776.1,4547034.84,4875810.94,1019467.84,962737.6,1,Savings,Night,3.0,0,0,0.000332
6758,5,CASH_IN,China,50535.87,4875810.94,4926346.82,70183.75,19647.88,1,Savings,Night,5.0,0,0,0.000547
6759,5,CASH_IN,Indonesia,10870.95,4926346.82,4937217.76,84466.1,73595.15,4,Savings,Afternoon,7.0,0,0,0.000196
6760,5,CASH_IN,Filipinas,208812.28,4981912.63,5190724.91,1482025.15,1273212.87,14,Savings,Morning,6.0,0,0,8.3e-05
6761,5,CASH_IN,China,146193.7,5190724.91,5336918.6,344441.76,198248.07,15,Savings,Night,1.0,0,0,0.00011
6762,5,CASH_IN,India,201261.11,5336918.6,5538179.71,217964.09,16702.98,6,Savings,Night,2.0,0,0,0.000111
6763,5,CASH_IN,Filipinas,132745.75,5538179.71,5670925.46,1447866.74,944225.12,10,Savings,Afternoon,3.0,0,0,0.000265
6764,5,CASH_IN,Vietnam,102749.59,5670925.46,5773675.05,265635.7,162886.11,1,Savings,Afternoon,4.0,0,0,0.000152
6765,5,CASH_IN,Malasia,133038.81,6198727.47,6331766.28,7093793.67,6661385.87,20,Savings,Night,6.0,0,0,0.000136
6766,5,CASH_IN,Australia,44347.45,6331766.28,6376113.74,123755.39,79407.93,16,Savings,Night,2.0,0,0,0.000128
6767,5,CASH_IN,Filipinas,542616.63,6376113.74,6918730.36,12100000.0,13500000.0,11,Savings,Afternoon,5.0,0,0,0.000155
6768,5,CASH_IN,Australia,178230.41,6918730.36,7096960.77,4566485.34,4429394.13,18,Savings,Night,4.0,0,0,0.00041
6769,5,CASH_IN,Irak,138641.99,7096960.77,7235602.76,159603.0,11865.12,6,Savings,Night,3.0,0,0,0.00014
6770,5,CASH_IN,India,197677.22,330964.89,528642.11,704745.77,455191.58,4,Savings,Morning,5.0,0,0,7.1e-05
6771,5,CASH_IN,Arabia Saudi,439939.28,528642.11,968581.39,17200000.0,16900000.0,14,Savings,Morning,7.0,0,0,0.000202
6772,5,CASH_IN,Turquia,166437.13,968581.39,1135018.52,177248.23,10811.1,16,Savings,Night,6.0,0,0,3.5e-05
6773,5,CASH_IN,China,131815.57,1135018.52,1266834.1,2182677.05,2050861.47,15,Savings,Night,6.0,0,0,0.000166
6774,5,CASH_IN,Corea del Sur,214443.25,1266834.1,1481277.35,7344002.61,7129559.36,5,Savings,Afternoon,1.0,0,0,0.000275
6775,5,CASH_IN,Australia,482855.36,1481277.35,1964132.71,6249500.06,5766644.71,15,Savings,Afternoon,2.0,0,0,0.000138
6776,5,CASH_IN,Turquia,504968.12,2001963.84,2506931.96,6778025.76,6273057.64,3,Savings,Night,4.0,0,0,0.000961
6777,5,CASH_IN,India,285594.46,2695505.51,2981099.97,937884.9,652290.45,16,Savings,Afternoon,6.0,0,0,5.2e-05
6778,5,CASH_IN,Arabia Saudi,301488.1,2981099.97,3282588.06,519050.1,217562.01,18,Savings,Afternoon,2.0,0,0,5.7e-05
6779,5,CASH_IN,China,13564.12,3282588.06,3296152.19,239762.75,226198.62,9,Savings,Afternoon,5.0,0,0,0.000135
6780,5,CASH_IN,China,299368.99,3478977.61,3778346.61,6960754.86,6661385.87,8,Savings,Afternoon,3.0,0,0,0.000239
6781,5,CASH_IN,Myanmar (Birmania),833.39,3856002.2,3856835.59,411058.34,410224.95,14,Savings,Night,7.0,0,0,0.0004
6782,4,CASH_IN,India,208096.95,0.0,208096.95,486798.02,42270.49,12,Savings,Morning,6.0,0,0,6e-06
6783,4,CASH_IN,Australia,487852.5,208096.95,695949.45,9670814.67,8975709.58,8,Savings,Morning,2.0,0,0,0.000632
6784,4,CASH_IN,Indonesia,45649.91,695949.45,741599.36,382380.75,229190.56,15,Savings,Night,5.0,0,0,0.000207
6785,4,CASH_IN,Australia,130708.05,741599.36,872307.41,245656.38,124042.91,18,Savings,Night,4.0,0,0,0.000198
6786,4,CASH_IN,India,143618.67,872307.41,1015926.08,1840076.94,1623962.37,2,Savings,Afternoon,3.0,0,0,0.000265
6787,4,CASH_IN,India,41385.54,1015926.08,1057311.62,65002.0,5966.04,18,Savings,Morning,5.0,0,0,8.2e-05
6788,4,CASH_IN,Australia,51147.41,1057311.62,1108459.04,57792.19,6644.77,2,Savings,Night,7.0,0,0,0.000558
6789,4,CASH_IN,Vietnam,246059.61,1108459.04,1354518.65,1982491.06,1356589.82,9,Savings,Night,6.0,0,0,0.000259
6790,4,CASH_IN,India,225639.52,1706883.11,1932522.64,10900000.0,10700000.0,18,Savings,Afternoon,1.0,0,0,0.000335
6791,4,CASH_IN,Indonesia,308084.98,2395083.94,2703168.92,1454495.92,2648013.13,20,Savings,Afternoon,4.0,0,0,0.000268
6792,4,CASH_IN,Indonesia,180075.86,3052766.52,3232842.37,921817.65,217964.09,10,Savings,Afternoon,5.0,0,0,8.4e-05
6793,4,CASH_IN,Indonesia,245908.29,3232842.37,3478750.66,12000000.0,12900000.0,4,Savings,Morning,4.0,0,0,0.001107
6794,4,CASH_IN,China,80199.62,3478750.66,3558950.28,2051802.27,2748383.99,4,Savings,Afternoon,3.0,0,0,0.000279
6795,4,CASH_IN,India,573435.74,3558950.28,4132386.02,7444816.87,6800716.51,5,Savings,Afternoon,5.0,0,0,0.000363
6796,4,CASH_IN,Indonesia,248507.58,4132386.02,4380893.6,308745.42,60237.85,11,Savings,Night,7.0,0,0,0.000104
6797,4,CASH_IN,China,137360.58,4380893.6,4518254.18,1736431.45,1356589.82,18,Savings,Morning,6.0,0,0,0.000135
6798,4,CASH_IN,Australia,48951.75,4518254.18,4567205.93,114948.33,124042.91,20,Savings,Afternoon,6.0,0,0,4.4e-05
6799,4,CASH_IN,Indonesia,25752.66,4666313.62,4692066.27,335758.15,5515949.57,13,Savings,Morning,2.0,0,0,0.000624
6800,4,CASH_IN,Australia,34688.77,4708937.41,4743626.18,363538.72,139849.81,7,Savings,Morning,4.0,0,0,0.000266
6801,4,CASH_IN,Indonesia,107540.28,4952087.72,5059628.0,336730.84,229190.56,7,Savings,Night,6.0,0,0,0.000122
6802,4,CASH_IN,Turkmenistan,180025.45,5059628.0,5239653.45,7074754.63,6894729.18,5,Savings,Night,2.0,0,0,0.000483
6803,4,CASH_IN,Australia,86497.62,5239653.45,5326151.07,146063.74,59566.12,6,Savings,Morning,5.0,0,0,6.8e-05
6804,4,CASH_IN,Trinidad y Tobago,156238.83,9459.95,165698.79,205472.0,44954.99,15,Savings,Night,6.0,0,0,7e-06
6805,4,CASH_IN,Mexico,130385.04,165698.79,296083.83,1975756.65,1615874.57,3,Savings,Night,1.0,0,0,9.9e-05
6806,4,CASH_IN,Brasil,106343.2,296083.83,402427.03,2096108.16,1796138.08,8,Savings,Afternoon,2.0,0,0,0.000286
6807,4,CASH_IN,Cuba,110562.27,402427.03,512989.29,573903.91,122805.91,13,Savings,Morning,3.0,0,0,0.000134
6808,4,CASH_IN,Mexico,80249.55,512989.29,593238.84,7881422.71,7801173.17,6,Savings,Night,4.0,0,0,0.000821
6809,4,CASH_IN,Venezuela,82172.42,651883.21,734055.62,183008.55,100836.14,12,Savings,Night,6.0,0,0,4.9e-05
6810,4,CASH_IN,Cuba,161141.8,734055.62,895197.42,354805.29,193663.49,11,Savings,Morning,2.0,0,0,0.000197
6811,4,CASH_IN,Guatemala,113399.73,895197.42,1008597.15,140163.41,26763.68,8,Savings,Afternoon,5.0,0,0,6.7e-05
6812,4,CASH_IN,Colombia,207252.6,1008597.15,1215849.75,9182962.17,8975709.58,14,Savings,Morning,4.0,0,0,0.000776
6813,4,CASH_IN,Argentina,242047.69,1215849.75,1457897.44,1406160.71,1063443.49,5,Savings,Morning,3.0,0,0,0.000586
6814,4,CASH_IN,Brasil,72495.9,1565628.31,1638124.21,1696458.27,1623962.37,5,Savings,Morning,7.0,0,0,0.000206
6815,4,CASH_IN,Mexico,90646.09,1638124.21,1728770.3,152632.85,61986.75,1,Savings,Morning,6.0,0,0,7.3e-05
6816,4,CASH_IN,Mexico,196821.07,1728770.3,1925591.38,200343.97,3522.9,3,Savings,Night,6.0,0,0,4e-05
6817,4,CASH_IN,Mexico,87541.63,1925591.38,2013133.01,4517761.53,4775319.66,2,Savings,Night,1.0,0,0,0.00017
6818,4,CASH_IN,Brasil,80278.26,2013133.01,2093411.27,617488.4,742165.13,1,Savings,Afternoon,2.0,0,0,0.000201
6819,4,CASH_IN,Republica Dominicana,49984.03,2093411.27,2143395.3,537210.15,742165.13,12,Savings,Afternoon,3.0,0,0,0.000227
6820,4,CASH_IN,Mexico,100669.53,2143395.3,2244064.83,1164113.02,1063443.49,6,Savings,Night,5.0,0,0,0.000227
6821,4,CASH_IN,Guatemala,12510.49,2371372.82,2383883.31,24812.36,12301.87,15,Savings,Afternoon,2.0,0,0,0.00097
6822,4,CASH_IN,Brasil,63936.91,2383883.31,2447820.23,67234.96,3298.05,3,Savings,Afternoon,5.0,0,0,0.000281
6823,4,CASH_IN,Republica Dominicana,95655.86,2447820.23,2543476.08,99603.15,3947.29,3,Savings,Morning,4.0,0,0,0.00017
6824,4,CASH_IN,Panama,23717.57,2543476.08,2567193.65,85961.2,11035.27,4,Savings,Night,5.0,0,0,0.0005
6825,4,CASH_IN,Guatemala,15273.3,2567193.65,2582466.95,1845371.61,1615874.57,5,Savings,Afternoon,7.0,0,0,0.00047
6826,4,CASH_IN,Brasil,108819.21,2582466.95,2691286.16,155166.96,46347.75,18,Savings,Night,6.0,0,0,8e-05
6827,4,CASH_IN,Brasil,394042.27,2691286.16,3085328.43,489771.15,99535.4,8,Savings,Night,6.0,0,0,0.000195
6828,4,CASH_IN,Mexico,41744.33,3085328.43,3127072.76,1572841.87,1309620.48,16,Savings,Afternoon,1.0,0,0,0.00017
6829,4,CASH_IN,Mexico,236430.58,3738997.26,3975427.85,278701.07,42270.49,12,Savings,Afternoon,3.0,0,0,9.9e-05
6830,4,CASH_IN,Brasil,278307.65,4466623.69,4744931.34,15900000.0,17300000.0,19,Savings,Night,5.0,0,0,0.000451
6831,4,CASH_IN,Argentina,98533.44,4744931.34,4843464.78,3208966.39,3028382.15,14,Savings,Morning,6.0,0,0,0.000135
6832,4,CASH_IN,Argentina,206139.73,4843464.78,5049604.5,4450740.26,4397452.99,15,Savings,Afternoon,2.0,0,0,0.000234
6833,4,CASH_IN,Haiti,546131.94,5049604.5,5595736.44,15700000.0,17300000.0,10,Savings,Morning,5.0,0,0,0.000601
6834,4,CASH_IN,Honduras,71758.1,5595736.44,5667494.55,118020.71,46262.61,12,Savings,Morning,4.0,0,0,0.000146
6835,4,CASH_IN,Guatemala,396469.72,5667494.55,6063964.27,614433.81,217964.09,2,Savings,Night,3.0,0,0,0.00054
6836,4,CASH_IN,Guatemala,214223.74,6063964.27,6278188.01,1830098.31,1615874.57,3,Savings,Morning,5.0,0,0,0.000136
6837,4,CASH_IN,Honduras,144517.47,6278188.01,6422705.48,397185.0,252667.53,14,Savings,Morning,7.0,0,0,5.7e-05
6838,4,CASH_IN,Mexico,142853.33,6422705.48,6565558.81,5262696.94,4790173.09,5,Savings,Night,6.0,0,0,0.000144
6839,4,CASH_IN,Uruguay,64846.34,6758299.24,6823145.58,11400000.0,10900000.0,16,Savings,Afternoon,1.0,0,0,0.000243
6840,4,CASH_IN,Republica Dominicana,146467.87,6823145.58,6969613.45,5119843.62,4790173.09,8,Savings,Morning,2.0,0,0,0.000276
6841,4,CASH_IN,Brasil,311330.4,7090449.49,7401779.9,588251.66,259015.25,16,Savings,Night,4.0,0,0,0.000273
6842,4,CASH_IN,Mexico,260176.72,7941622.19,8201798.91,12500000.0,12900000.0,2,Savings,Afternoon,5.0,0,0,0.000181
6843,4,CASH_IN,Brasil,55837.04,8201798.91,8257635.94,73858.15,18021.11,9,Savings,Afternoon,4.0,0,0,0.000144
6844,4,CASH_IN,Brasil,27850.03,8257635.94,8285485.98,65167.91,37317.87,9,Savings,Afternoon,3.0,0,0,0.000241
6845,4,CASH_IN,Brasil,309379.18,8285485.98,8594865.16,397923.33,88544.15,1,Savings,Night,5.0,0,0,0.000181
6846,4,CASH_IN,Chile,3563.97,8594865.16,8598429.14,34361.39,30797.41,14,Savings,Night,7.0,0,0,0.000786
6847,4,CASH_IN,Panama,85955.62,8598429.14,8684384.76,280487.56,194531.93,5,Savings,Afternoon,6.0,0,0,4.3e-05
6848,4,CASH_IN,Mexico,18835.46,8684384.76,8703220.22,12200000.0,12900000.0,10,Savings,Morning,6.0,0,0,0.000403
6849,4,CASH_IN,Guatemala,633287.14,8896847.11,9530134.25,6818933.6,6249500.06,1,Savings,Afternoon,2.0,0,0,0.000691
6850,4,CASH_IN,Uruguay,3523.06,9854223.72,9857746.79,107441.76,103918.69,11,Savings,Morning,4.0,0,0,0.000288
6851,4,CASH_IN,Honduras,494810.97,9960498.29,10500000.0,7473141.22,7434797.81,9,Savings,Morning,6.0,0,0,0.00035
6852,4,CASH_IN,Guatemala,17058.54,10500000.0,10500000.0,15100000.0,17300000.0,15,Savings,Morning,2.0,0,0,0.000514
6853,4,CASH_IN,Mexico,235409.03,10500000.0,10700000.0,328849.95,139849.81,13,Savings,Night,5.0,0,0,0.00013
6854,4,CASH_IN,Brasil,340535.73,11300000.0,11600000.0,463341.64,122805.91,9,Savings,Night,5.0,0,0,0.000205
6855,4,CASH_IN,Brasil,34407.36,11600000.0,11600000.0,35751.0,1343.64,17,Savings,Night,7.0,0,0,0.000429
6856,4,CASH_IN,Argentina,566838.74,11600000.0,12200000.0,6259576.2,5692737.46,16,Savings,Morning,6.0,0,0,0.000152
6857,4,CASH_IN,Cuba,161339.92,12200000.0,12400000.0,1512985.69,1640678.66,19,Savings,Afternoon,6.0,0,0,0.000104
6858,4,CASH_IN,Brasil,310148.54,309650.74,619799.28,5792135.89,5384343.15,9,Savings,Morning,2.0,0,0,0.000563
6859,4,CASH_IN,Mexico,353004.04,619799.28,972803.32,11300000.0,10900000.0,1,Savings,Morning,5.0,0,0,0.000554
6860,4,CASH_IN,Mexico,380211.17,972803.32,1353014.49,15100000.0,17300000.0,3,Savings,Morning,4.0,0,0,0.000928
6861,4,CASH_IN,Brasil,285359.54,1353014.49,1638374.03,458875.87,173516.34,15,Savings,Morning,3.0,0,0,0.00017
